SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/11/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/12/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/13/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/14/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/15/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/16/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/17/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/18/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/19/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/20/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/21/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/22/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/23/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/24/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/25/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/26/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/27/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/28/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/29/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/30/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","0.000144","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/31/2024","d23a5753-ff85-4ddf-af28-8cc5cf2d3882","Storage","Standard Page Blob","All","LRS Data Stored","7.8E-05","0.000000"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","9/30/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.100008","0.448056"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/1/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/2/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/3/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/4/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/5/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/6/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/7/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/8/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/9/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/10/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/11/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/12/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/13/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/14/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
"Microsoft Azure Sponsorship","15dc64f3-696a-48fc-9169-8467e3f7bba0","10/15/2024","f1fcf7da-9502-4a86-bfe7-9c2646efa203","Storage","Standard SSD Managed Disks","BR South","E4 LRS Disk","0.096768","0.433512"
