SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Microsoft Azure Sponsorship","82375e17-0dda-4790-b6e8-c565d4f08e87","10/31/2024","ce957933-8287-4f8b-83ee-53a5cbe056d9","Storage","Standard SSD Managed Disks","All","E4 LRS Disk Operations","1.3379","0.002676"
"Microsoft Azure Sponsorship","82375e17-0dda-4790-b6e8-c565d4f08e87","9/30/2024","3b2bbe89-0295-459e-b5e9-7e43b90318da","Logic Apps","All","All","Consumption Data Retention","6E-06","0.000000"
"Microsoft Azure Sponsorship","82375e17-0dda-4790-b6e8-c565d4f08e87","10/1/2024","3b2bbe89-0295-459e-b5e9-7e43b90318da","Logic Apps","All","All","Consumption Data Retention","6E-06","0.000000"
"Microsoft Azure Sponsorship","82375e17-0dda-4790-b6e8-c565d4f08e87","10/2/2024","3b2bbe89-0295-459e-b5e9-7e43b90318da","Logic Apps","All","All","Consumption Data Retention","1.6E-05","0.000002"
"Microsoft Azure Sponsorship","82375e17-0dda-4790-b6e8-c565d4f08e87","10/3/2024","3b2bbe89-0295-459e-b5e9-7e43b90318da","Logic Apps","All","All","Consumption Data Retention","1.6E-05","0.000002"
"Microsoft Azure Sponsorship","82375e17-0dda-4790-b6e8-c565d4f08e87","10/4/2024","3b2bbe89-0295-459e-b5e9-7e43b90318da","Logic Apps","All","All","Consumption Data Retention","1.6E-05","0.000002"
"Microsoft Azure Sponsorship","82375e17-0dda-4790-b6e8-c565d4f08e87","10/5/2024","3b2bbe89-0295-459e-b5e9-7e43b90318da","Logic Apps","All","All","Consumption Data Retention","1.6E-05","0.000002"
"Microsoft Azure Sponsorship","82375e17-0dda-4790-b6e8-c565d4f08e87","10/6/2024","3b2bbe89-0295-459e-b5e9-7e43b90318da","Logic Apps","All","All","Consumption Data Retention","1.6E-05","0.000002"
"Microsoft Azure Sponsorship","82375e17-0dda-4790-b6e8-c565d4f08e87","10/7/2024","3b2bbe89-0295-459e-b5e9-7e43b90318da","Logic Apps","All","All","Consumption Data Retention","1.6E-05","0.000002"
"Microsoft Azure Sponsorship","82375e17-0dda-4790-b6e8-c565d4f08e87","10/8/2024","3b2bbe89-0295-459e-b5e9-7e43b90318da","Logic Apps","All","All","Consumption Data Retention","1.6E-05","0.000002"
"Microsoft Azure Sponsorship","82375e17-0dda-4790-b6e8-c565d4f08e87","10/9/2024","3b2bbe89-0295-459e-b5e9-7e43b90318da","Logic Apps","All","All","Consumption Data Retention","1.6E-05","0.000002"
"Microsoft Azure Sponsorship","82375e17-0dda-4790-b6e8-c565d4f08e87","10/10/2024","3b2bbe89-0295-459e-b5e9-7e43b90318da","Logic Apps","All","All","Consumption Data Retention","1.6E-05","0.000002"
"Microsoft Azure Sponsorship","82375e17-0dda-4790-b6e8-c565d4f08e87","10/11/2024","3b2bbe89-0295-459e-b5e9-7e43b90318da","Logic Apps","All","All","Consumption Data Retention","1.6E-05","0.000002"
"Microsoft Azure Sponsorship","82375e17-0dda-4790-b6e8-c565d4f08e87","10/12/2024","3b2bbe89-0295-459e-b5e9-7e43b90318da","Logic Apps","All","All","Consumption Data Retention","1.6E-05","0.000002"
"Microsoft Azure Sponsorship","82375e17-0dda-4790-b6e8-c565d4f08e87","10/13/2024","3b2bbe89-0295-459e-b5e9-7e43b90318da","Logic Apps","All","All","Consumption Data Retention","1.6E-05","0.000002"
"Microsoft Azure Sponsorship","82375e17-0dda-4790-b6e8-c565d4f08e87","10/14/2024","3b2bbe89-0295-459e-b5e9-7e43b90318da","Logic Apps","All","All","Consumption Data Retention","1.6E-05","0.000002"
"Microsoft Azure Sponsorship","82375e17-0dda-4790-b6e8-c565d4f08e87","10/15/2024","3b2bbe89-0295-459e-b5e9-7e43b90318da","Logic Apps","All","All","Consumption Data Retention","1.6E-05","0.000002"
